fname,reef_no,replicate,perimeter_m,area_m2,diam_longest_m,diam_perpendic_m,imagery_resolution_m,date,method,platform,imagery_type,provider,instrument,observer,notes,X1,reef_no;replicate;perimeter_m;area_m2;diam_longest_m;diam_perpendic_m;imagery_resolution_m;date;method;platform;imagery_type;provider;instrument;observer;notes,dt
data/Module1_MeasuringReefs_KP.csv,21,2,85.09,543.53,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",KP,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_KP.csv,21,3,82.02,494.41,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",KP,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_KP.csv,21,1,109.81,959.56,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),KP,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_KP.csv,21,2,92.98,687.97,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),KP,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_KP.csv,21,3,95.17,720.76,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),KP,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_KP.csv,21,1,111.65,991.99,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,KP,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_KP.csv,21,2,101.92,826.63,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,KP,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_KP.csv,21,3,115.11,1054.43,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,KP,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_KP.csv,21,1,117.91,1106.35,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,KP,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_KP.csv,21,2,124.34,1230.3,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,KP,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_KP.csv,21,3,107.62,921.67,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,KP,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_KP.csv,21,1,123.3,1209.81,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,KP,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_KP.csv,21,2,126.59,1275.23,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,KP,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_KP.csv,21,3,111.98,997.86,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,KP,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_KP.csv,23,1,170,2299.79,NA,NA,NA,20190514,field,boat,NA,NA,transect tape,KP,2 m depth,NA,NA,2019-05-14
data/Module1_MeasuringReefs_KP.csv,23,1,187.69,2710.58,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,KP,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_KP.csv,23,2,181.26,2550.09,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,KP,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_KP.csv,23,3,178.16,2469.15,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,KP,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_KP.csv,23,1,181.3,2476.18,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",KP,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_KP.csv,23,2,177.19,2402.77,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",KP,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_KP.csv,23,3,179.43,2401.98,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",KP,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_KP.csv,23,1,184.57,2577.24,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,KP,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_KP.csv,23,2,174.63,2331.88,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,KP,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_KP.csv,23,3,183.87,2569.98,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,KP,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_KP.csv,23,1,181.65,2527.5,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",KP,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_KP.csv,23,2,184.26,2619.2,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",KP,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_KP.csv,23,3,183.74,2551.84,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",KP,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_KP.csv,23,1,199.06,3153.25,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),KP,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_KP.csv,23,2,200.15,3187.88,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),KP,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_KP.csv,23,3,203.91,3308.77,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),KP,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_KP.csv,23,1,189.81,2867,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,KP,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_KP.csv,23,2,177.3,2501.54,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,KP,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_KP.csv,23,3,158.8,2006.74,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,KP,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_KP.csv,23,1,189.87,2868.82,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,KP,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_KP.csv,23,2,179.95,2576.88,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,KP,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_KP.csv,23,3,193.36,2975.25,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,KP,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_KP.csv,23,1,138.7,1530.89,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,KP,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_KP.csv,23,2,115.76,1066.37,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,KP,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_KP.csv,23,3,164.92,2164.4,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,KP,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_KP.csv,24,1,297.5,7043.1,NA,NA,NA,20190514,field,boat,NA,NA,transect tape,KP,1.5 m depth,NA,NA,2019-05-14
data/Module1_MeasuringReefs_KP.csv,24,1,323.22,7963.15,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,KP,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_KP.csv,24,2,337.98,8818.86,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,KP,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_KP.csv,24,3,312.06,7657.73,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,KP,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_KP.csv,24,1,317.3,7524.74,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",KP,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_KP.csv,24,2,306.35,7324.37,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",KP,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_KP.csv,24,3,315.31,7609.13,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",KP,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_KP.csv,24,1,303.54,7063.55,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,KP,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_KP.csv,24,2,318.62,7930.72,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,KP,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_KP.csv,24,3,303.47,7178.94,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,KP,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_KP.csv,24,1,328.2,8301.48,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",KP,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_KP.csv,24,2,316.8,7855.08,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",KP,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_KP.csv,24,3,325.3,7780.86,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",KP,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_KP.csv,24,1,335.39,8951.39,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),KP,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_KP.csv,24,2,321,8199.74,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),KP,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_KP.csv,24,3,315.42,7917.14,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),KP,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_KP.csv,24,1,315.09,7900.59,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,KP,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_KP.csv,24,2,325.96,8455.1,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,KP,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_KP.csv,24,3,331.99,8770.82,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,KP,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_KP.csv,24,1,463.67,17108.35,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,KP,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_KP.csv,24,2,461.88,16976.51,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,KP,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_KP.csv,24,3,420.37,14062.21,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,KP,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_KP.csv,24,1,440.78,15460.87,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,KP,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_KP.csv,24,2,457.53,16658.25,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,KP,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_KP.csv,24,3,401.44,12824.23,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,KP,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_SUB.csv,21,1,101,789,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,EM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_SUB.csv,21,2,101,758,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,EM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_SUB.csv,21,3,101.62,759,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,EM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_SUB.csv,21,1,98.9,734.9,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",EM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_SUB.csv,21,2,103.8,815.7,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",EM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_SUB.csv,21,3,102.7,774.5,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",EM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_SUB.csv,21,1,116.1,984.4,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,EM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_SUB.csv,21,2,114.8,981.4,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,EM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_SUB.csv,21,3,111.4,937,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,EM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_SUB.csv,21,1,114.4,1000.3,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",EM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_SUB.csv,21,2,113.8,969.33,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",EM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_SUB.csv,21,3,115.78,1020.1,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",EM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_SUB.csv,21,1,115.21,1056.259162,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),EM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_SUB.csv,21,2,137.71,1509.11068,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),EM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_SUB.csv,21,3,136.59,1484.663207,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),EM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_SUB.csv,21,1,128.2,1307.874843,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,EM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_SUB.csv,21,2,126.1,1265.378086,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,EM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_SUB.csv,21,3,110.2,966.3919976,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,EM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_SUB.csv,21,1,98.87,777.8918194,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,EM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_SUB.csv,21,2,98.7,775.2190588,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,EM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_SUB.csv,21,3,117.7,1102.409791,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,EM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_SUB.csv,21,1,147.5,1731.307365,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,EM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_SUB.csv,21,2,134.4,1437.436516,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,EM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_SUB.csv,21,3,121.1,1167.020331,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,EM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_SUB.csv,23,1,206.5,3193.9,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,EM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_SUB.csv,23,2,203.5,3170.3,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,EM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_SUB.csv,23,3,196.5,2883.5,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,EM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_SUB.csv,23,1,196.81,2882.6,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",EM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_SUB.csv,23,2,199.1,2914.76,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",EM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_SUB.csv,23,3,207,3098,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",EM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_SUB.csv,23,1,202.9,3111,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,EM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_SUB.csv,23,2,203.9,3130.7,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,EM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_SUB.csv,23,3,197.9,2925.6,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,EM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_SUB.csv,23,1,198,3019.3,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",EM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_SUB.csv,23,2,205,3189.1,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",EM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_SUB.csv,23,3,213.2,2410.2,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",EM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_SUB.csv,23,1,237.1,4473.559767,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),EM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_SUB.csv,23,2,211.36,3554.968333,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),EM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_SUB.csv,23,3,224.45,4008.938145,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),EM,NA,NA,NA,2019-03-16
data/Module1_MeasuringReefs_SUB.csv,23,1,206.8,3403.229247,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,EM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_SUB.csv,23,2,208.7,3466.051682,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,EM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_SUB.csv,23,3,213.3,3620.527469,NA,NA,5,20160208,imagery,PlanetExplorer,satellite,Planet,RapidEye,EM,NA,NA,NA,2016-02-08
data/Module1_MeasuringReefs_SUB.csv,23,1,235.8,4424.637925,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,EM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_SUB.csv,23,2,239.9,4579.843438,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,EM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_SUB.csv,23,3,212.2,3583.281234,NA,NA,10,20180307,imagery,PlanetExplorer,satellite,ESA,Sentinel-2,EM,NA,NA,NA,2018-03-07
data/Module1_MeasuringReefs_SUB.csv,23,1,250.3,4985.535754,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,EM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_SUB.csv,23,2,267.4,5690.008849,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,EM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_SUB.csv,23,3,264.5,5567.259804,NA,NA,30,20190328,imagery,PlanetExplorer,satellite,USGS,Landsat 8,EM,NA,NA,NA,2019-03-28
data/Module1_MeasuringReefs_SUB.csv,24,1,339.3,8448.5,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,EM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_SUB.csv,24,2,322.8,7848.8,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,EM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_SUB.csv,24,3,325.56,7978,NA,NA,0.15,20130115,imagery,GE,aerial,unknown,unknown,EM,NA,NA,NA,2013-01-15
data/Module1_MeasuringReefs_SUB.csv,24,1,302.9,7032,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",EM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_SUB.csv,24,2,303.4,6985.9,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",EM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_SUB.csv,24,3,308.1,7267.7,NA,NA,0.5,20130822,imagery,GE,satellite,DigitalGlobe,"WorldView-1/2, GeoEye-1, or Quickbird",EM,NA,NA,NA,2013-08-22
data/Module1_MeasuringReefs_SUB.csv,24,1,305.8,7014.8,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,EM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_SUB.csv,24,2,298.6,6799.9,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,EM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_SUB.csv,24,3,315.6,7340.3,NA,NA,1,20110108,imagery,GE,satellite,DigitalGlobe,Ikonos,EM,NA,NA,NA,2011-01-08
data/Module1_MeasuringReefs_SUB.csv,24,1,313.7,7539.5,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",EM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_SUB.csv,24,2,312.2,7470.3,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",EM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_SUB.csv,24,3,309,7199,NA,NA,2,20030412,imagery,GE,satellite,DigitalGlobe,"EarlyBird-1 (not 100% sure if this sat's imagery is in Google Earth, but the imagery of this scene is def >1m, which is DG's lowest res sat listed in Christiaan Adam's post)",EM,"resolution is not 100% clear: 3.0 (?) or 2.0, if copyright info (DG) is wrong",NA,NA,2003-04-12
data/Module1_MeasuringReefs_SUB.csv,24,1,375.65,11229.40958,NA,NA,3,20190316,imagery,PlanetExplorer,satellite,Planet,PlanetScope (formerly Dove CubeSats),EM,NA,NA,NA,2019-03-16
